Airline,Source,Destination,Additional_Info,Price,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price Predicted
1,2,1,8,9087.064120565385,12,6,2019,2,19,15,22,0,3,16,4,5,4,10324.283284774436
3,0,2,8,9087.064120565385,9,5,2019,0,1,0,22,10,0,13,24,12,4,4020.030987637363
4,0,5,5,9087.064120565385,21,3,2019,1,23,0,7,0,0,7,8,12,4,7757.788661145619
6,2,1,8,9087.064120565385,27,6,2019,1,1,30,13,0,3,7,6,12,4,11927.112067460317
4,2,1,8,9087.064120565385,27,5,2019,2,19,0,23,5,3,0,4,5,4,15137.505
4,3,0,5,9087.064120565385,15,5,2019,1,19,50,6,30,2,7,3,12,4,10112.20199476912
1,4,3,8,9087.064120565385,12,3,2019,1,23,45,20,0,1,14,13,12,4,10428.486061507938
3,1,4,8,9087.064120565385,6,5,2019,0,14,0,11,35,4,8,24,12,4,4277.777869047621
1,3,0,8,9087.064120565385,27,3,2019,0,23,20,20,45,2,5,24,12,4,15082.628958333327
1,4,3,8,9087.064120565385,24,6,2019,0,20,45,19,30,1,19,24,12,4,3241.989142857143
3,0,5,8,9087.064120565385,24,3,2019,0,22,55,20,0,0,13,24,12,4,6207.642438852815
1,4,3,8,9087.064120565385,6,3,2019,2,9,10,9,40,1,29,9,9,4,20564.17758549783
1,2,1,8,9087.064120565385,3,3,2019,1,8,15,20,30,3,6,6,12,4,11378.596507936516
1,2,1,8,9087.064120565385,12,6,2019,0,21,10,18,5,3,10,24,12,4,6177.0465620490595
8,3,0,8,9087.064120565385,27,4,2019,0,9,30,6,55,2,5,24,12,4,3944.5041547619035
6,2,1,8,9087.064120565385,18,5,2019,1,1,30,17,45,3,7,6,12,4,8321.698125360746
6,2,1,8,9087.064120565385,6,3,2019,1,21,0,10,0,3,7,6,12,4,15320.72730753968
6,2,1,8,9087.064120565385,9,5,2019,1,19,0,9,15,3,7,6,12,4,9865.939902777776
6,2,1,8,9087.064120565385,9,5,2019,1,21,0,8,0,3,7,6,12,4,10316.857924908545
8,1,4,8,9087.064120565385,1,6,2019,0,12,0,9,45,4,8,24,12,4,3781.725705266955
10,0,5,8,9087.064120565385,21,3,2019,1,12,35,6,40,0,0,8,12,4,7911.632172619044
1,0,5,8,9087.064120565385,9,3,2019,0,8,55,6,10,0,13,24,12,4,7391.523845238098
4,3,0,8,9087.064120565385,12,5,2019,1,8,15,21,10,2,7,3,12,4,14188.244662187812
0,3,0,8,9087.064120565385,3,6,2019,0,22,25,19,55,2,5,24,12,4,4210.25980952381
3,0,5,8,9087.064120565385,9,3,2019,0,3,25,0,40,0,13,24,12,4,5387.193067460317
1,2,1,8,9087.064120565385,3,6,2019,1,23,0,17,40,3,6,6,12,4,7922.362231421354
1,2,1,8,9087.064120565385,21,5,2019,2,7,40,6,50,3,9,4,5,4,13632.436423992673
4,3,0,5,9087.064120565385,6,5,2019,1,4,40,18,55,2,7,3,12,4,8483.524333333333
4,2,1,8,9087.064120565385,3,6,2019,1,4,25,13,0,3,7,6,12,4,14717.4125
8,2,1,8,9087.064120565385,15,5,2019,1,13,15,8,45,3,38,6,12,4,5531.88286111111
4,2,1,8,9087.064120565385,9,5,2019,2,4,25,5,30,3,28,4,5,4,15110.179207070705
3,2,1,8,9087.064120565385,6,4,2019,0,8,50,5,35,3,10,24,12,4,5086.793675865802
4,3,0,8,9087.064120565385,24,3,2019,1,22,35,16,55,2,7,3,12,4,14201.421333333334
8,1,4,8,9087.064120565385,1,6,2019,0,10,35,8,20,4,8,24,12,4,3705.0671855921855
3,0,5,8,9087.064120565385,24,3,2019,0,21,45,18,55,0,13,24,12,4,7282.109113095235
1,2,1,8,9087.064120565385,21,3,2019,2,19,15,12,0,3,28,4,5,4,10469.557584776341
6,2,1,8,9087.064120565385,9,6,2019,1,1,30,17,45,3,7,6,12,4,7644.16023611111
1,0,5,8,9087.064120565385,24,3,2019,0,23,55,21,10,0,13,24,12,4,5094.270670634923
4,3,0,8,9087.064120565385,1,5,2019,1,10,5,16,30,2,7,3,12,4,14100.196416341996
3,2,1,8,9087.064120565385,9,5,2019,1,21,0,16,0,3,7,6,12,4,6660.0594612193345
4,3,0,5,9087.064120565385,15,5,2019,1,23,35,8,25,2,7,3,12,4,9948.854071428572
6,2,1,8,9087.064120565385,12,6,2019,1,19,0,10,35,3,7,6,12,4,11008.175928571427
3,0,2,8,9087.064120565385,21,4,2019,0,1,0,22,10,0,13,24,12,4,4121.1067860750345
8,1,4,7,9087.064120565385,12,5,2019,0,20,5,17,45,4,8,24,12,4,3568.005933441558
4,2,1,8,9087.064120565385,24,6,2019,1,19,0,10,0,3,7,6,12,4,15327.353500000001
3,2,1,8,9087.064120565385,15,4,2019,1,7,25,2,0,3,33,6,12,4,5837.290321428571
3,3,0,8,9087.064120565385,21,5,2019,1,20,50,15,10,2,15,3,12,4,5958.30045436508
3,0,2,8,9087.064120565385,21,5,2019,0,2,20,23,30,0,13,24,12,4,4344.584957431456
4,2,1,8,9087.064120565385,21,3,2019,2,4,25,18,25,3,3,4,5,4,12149.115548340547
4,2,1,5,9087.064120565385,3,6,2019,2,19,0,9,40,3,28,4,5,4,10430.852208333336
4,0,2,5,9087.064120565385,6,5,2019,0,10,10,7,10,0,13,24,12,4,4547.939825396825
1,0,5,8,9087.064120565385,6,3,2019,2,16,30,6,45,0,7,28,6,4,13241.05769606782
8,0,2,8,9087.064120565385,6,5,2019,0,0,5,21,10,0,13,24,12,4,4216.928464285715
3,2,1,8,9087.064120565385,24,6,2019,1,1,30,15,0,3,7,6,12,4,5978.3251770382385
4,3,0,8,9087.064120565385,24,5,2019,1,20,45,14,5,2,7,3,12,4,14586.2745
4,0,5,0,9087.064120565385,1,3,2019,1,19,10,7,0,0,7,8,12,4,26714.91220955433
8,0,2,7,9087.064120565385,1,6,2019,0,8,35,5,55,0,13,24,12,4,3792.4244164862903
1,0,5,8,9087.064120565385,21,3,2019,1,16,20,9,30,0,2,8,12,4,6528.725750000003
10,0,2,8,9087.064120565385,18,6,2019,0,22,15,19,30,0,13,24,12,4,4939.51125
3,2,1,8,9087.064120565385,3,3,2019,1,21,0,16,0,3,7,6,12,4,15689.213807539687
4,2,1,5,9087.064120565385,9,5,2019,1,19,0,2,15,3,7,6,12,4,12296.795992063491
4,3,0,8,9087.064120565385,6,6,2019,1,19,50,6,30,2,7,3,12,4,14571.0
3,2,1,8,9087.064120565385,6,3,2019,1,12,30,7,20,3,33,6,12,4,11110.858296522923
4,4,3,8,9087.064120565385,3,5,2019,0,8,30,7,5,1,19,24,12,4,8008.649071428572
4,2,1,8,9087.064120565385,12,6,2019,2,4,25,20,0,3,1,4,5,4,14688.664678571433
10,0,2,8,9087.064120565385,9,4,2019,0,19,35,17,0,0,13,24,12,4,5578.533
4,3,0,8,9087.064120565385,1,4,2019,1,19,10,20,25,2,14,3,12,4,11519.74342857143
1,4,3,8,9087.064120565385,6,3,2019,2,18,10,8,0,1,43,26,9,4,18691.4024935065
3,0,2,8,9087.064120565385,18,5,2019,0,8,50,6,5,0,13,24,12,4,4393.382133921637
4,2,1,5,9087.064120565385,9,3,2019,2,4,25,16,50,3,12,4,5,4,14783.284875000003
4,0,5,5,9087.064120565385,21,3,2019,1,18,25,7,0,0,7,8,12,4,7981.542837469295
10,0,2,8,9087.064120565385,24,6,2019,0,22,15,19,30,0,13,24,12,4,5261.183541666667
6,2,1,8,9087.064120565385,27,5,2019,1,19,0,9,15,3,7,6,12,4,10115.564567460318
3,3,0,8,9087.064120565385,3,4,2019,0,16,55,14,25,2,5,24,12,4,4990.20960609858
1,4,3,8,9087.064120565385,9,5,2019,0,7,40,6,20,1,19,24,12,4,3117.981397727273
1,3,0,8,9087.064120565385,12,6,2019,2,5,25,7,0,2,14,0,3,4,12978.110349567109
6,2,1,8,9087.064120565385,12,6,2019,1,19,15,7,30,3,7,6,12,4,8288.27975924354
3,4,3,8,9087.064120565385,6,6,2019,0,18,25,16,55,1,19,24,12,4,3565.940089285715
4,2,1,8,9087.064120565385,18,5,2019,2,4,25,9,40,3,28,4,5,4,15081.897333333334
1,4,3,8,9087.064120565385,6,3,2019,0,15,25,13,55,1,19,24,12,4,4847.509275793651
4,3,0,8,9087.064120565385,9,6,2019,1,9,20,20,0,2,7,3,12,4,14688.598595634918
4,3,0,8,9087.064120565385,9,5,2019,1,8,15,20,0,2,7,3,12,4,13917.478548118543
3,3,0,8,9087.064120565385,15,6,2019,0,14,5,11,30,2,5,24,12,4,4867.40329157132
3,2,1,8,9087.064120565385,24,5,2019,1,1,30,16,0,3,7,6,12,4,6962.290194291818
4,0,5,5,9087.064120565385,15,3,2019,1,23,0,22,50,0,7,8,12,4,9491.26975
3,3,0,8,9087.064120565385,6,4,2019,1,20,5,15,15,2,20,3,12,4,4835.201468253969
10,0,5,8,9087.064120565385,15,3,2019,1,21,55,6,40,0,0,8,12,4,9779.512251984126
0,0,2,8,9087.064120565385,15,4,2019,0,7,45,4,55,0,13,24,12,4,4313.907570526695
1,3,0,8,9087.064120565385,1,4,2019,2,10,0,10,0,2,14,29,3,4,14229.66689880952
4,3,0,8,9087.064120565385,12,5,2019,1,19,10,17,0,2,14,3,12,4,13336.999478153339
3,0,2,8,9087.064120565385,15,6,2019,0,1,0,22,10,0,13,24,12,4,3548.157202380953
4,0,2,8,9087.064120565385,15,6,2019,0,10,10,7,10,0,13,24,12,4,8008.13
0,3,0,8,9087.064120565385,18,5,2019,1,23,30,7,35,2,14,3,12,4,5216.233083333333
6,2,1,8,9087.064120565385,27,3,2019,1,18,50,7,0,3,7,6,12,4,10946.384050324676
3,1,4,8,9087.064120565385,3,6,2019,0,14,0,11,35,4,8,24,12,4,3973.7453571428573
6,2,1,8,9087.064120565385,6,3,2019,1,21,0,11,40,3,7,6,12,4,15297.853717948725
10,2,1,8,9087.064120565385,27,3,2019,0,17,50,14,55,3,10,24,12,4,6377.715440476192
4,4,3,5,9087.064120565385,21,3,2019,0,11,50,10,20,1,19,24,12,4,3644.616884920635
6,2,1,8,9087.064120565385,27,6,2019,1,1,30,17,0,3,7,6,12,4,7405.005936868684
10,0,5,8,9087.064120565385,24,3,2019,0,12,35,9,50,0,13,24,12,4,5251.055916056167
1,3,0,8,9087.064120565385,24,5,2019,2,11,10,12,0,2,2,4,3,4,10608.508295634918
3,0,2,8,9087.064120565385,21,6,2019,0,13,0,10,10,0,13,24,12,4,3936.43725
4,2,1,8,9087.064120565385,24,6,2019,2,12,35,11,45,3,32,4,5,4,14147.782531966492
3,0,2,8,9087.064120565385,9,4,2019,0,3,25,0,30,0,13,24,12,4,3900.685964646464
2,2,1,8,9087.064120565385,6,6,2019,1,12,55,7,0,3,7,6,12,4,5582.996162518039
4,0,5,8,9087.064120565385,6,3,2019,1,7,40,16,55,0,7,8,12,4,16598.89273755411
6,2,1,8,9087.064120565385,9,3,2019,1,19,45,4,0,3,7,6,12,4,14056.25677380952
6,2,1,8,9087.064120565385,15,6,2019,1,19,0,9,15,3,7,6,12,4,11521.72156477861
4,3,0,8,9087.064120565385,12,6,2019,1,16,20,8,25,2,7,3,12,4,13670.30211309524
6,2,1,8,9087.064120565385,15,6,2019,1,19,15,12,50,3,7,6,12,4,8340.47668654772
1,3,0,8,9087.064120565385,21,6,2019,0,23,20,20,45,2,5,24,12,4,4306.260011904762
4,0,2,8,9087.064120565385,1,6,2019,0,14,5,11,10,0,13,24,12,4,7984.009
4,2,1,8,9087.064120565385,9,5,2019,2,4,25,5,30,3,28,4,5,4,15110.179207070705
1,2,1,8,9087.064120565385,27,6,2019,1,8,15,17,40,3,6,6,12,4,7928.573879148627
4,3,0,5,9087.064120565385,1,5,2019,1,9,45,20,25,2,14,3,12,4,10035.059180555558
4,0,5,5,9087.064120565385,21,3,2019,1,18,25,11,40,0,7,8,12,4,7856.945089348995
4,3,0,8,9087.064120565385,21,5,2019,1,4,40,6,30,2,7,3,12,4,14104.921785714281
4,3,0,5,9087.064120565385,21,5,2019,1,12,0,14,5,2,7,3,12,4,10124.179636904764
1,4,3,8,9087.064120565385,6,3,2019,1,9,15,16,40,1,6,13,12,4,11334.730540584424
10,0,2,8,9087.064120565385,21,5,2019,0,23,50,21,0,0,13,24,12,4,5446.95787878788
4,3,0,5,9087.064120565385,1,4,2019,1,9,20,20,0,2,7,3,12,4,7211.376327380956
4,4,3,8,9087.064120565385,15,6,2019,0,8,30,7,5,1,19,24,12,4,7256.055877261626
8,0,2,7,9087.064120565385,12,6,2019,0,0,5,21,10,0,13,24,12,4,3856.8387806637807
1,2,1,8,9087.064120565385,9,3,2019,2,19,15,6,50,3,9,4,5,4,15785.331502705638
1,2,1,8,9087.064120565385,21,5,2019,2,19,15,12,0,3,28,4,5,4,9317.203779220783
3,2,1,8,9087.064120565385,15,6,2019,1,12,10,7,35,3,20,6,12,4,5181.2001944444455
6,2,1,8,9087.064120565385,3,6,2019,1,19,0,4,55,3,7,6,12,4,10964.328577214454
0,3,0,8,9087.064120565385,24,3,2019,1,11,30,7,45,2,2,3,12,4,8376.787732323235
8,4,3,8,9087.064120565385,3,3,2019,0,0,10,22,45,1,19,24,12,4,4077.6690515873024
3,2,1,8,9087.064120565385,15,4,2019,0,8,50,5,35,3,10,24,12,4,5842.300596500722
4,0,2,8,9087.064120565385,9,5,2019,0,20,45,17,45,0,13,24,12,4,7229.0
1,1,4,8,9087.064120565385,3,6,2019,0,13,55,11,40,4,8,24,12,4,5129.017422619047
4,3,0,5,9087.064120565385,9,5,2019,1,12,0,16,30,2,7,3,12,4,9887.336183273623
6,2,1,8,9087.064120565385,1,6,2019,1,19,0,10,0,3,7,6,12,4,13114.212253790149
6,2,1,8,9087.064120565385,15,5,2019,1,19,15,7,30,3,7,6,12,4,8414.697407559843
6,2,1,8,9087.064120565385,6,3,2019,1,13,20,7,0,3,7,6,12,4,15917.295452380953
4,2,1,5,9087.064120565385,12,6,2019,1,12,35,10,0,3,7,6,12,4,10286.64
6,2,1,8,9087.064120565385,27,6,2019,1,21,0,7,0,3,7,6,12,4,8568.105039098977
1,2,1,8,9087.064120565385,15,5,2019,2,19,15,17,15,3,20,4,5,4,12650.809265692293
4,0,2,5,9087.064120565385,3,5,2019,0,10,10,7,10,0,13,24,12,4,4454.151563492064
4,2,1,8,9087.064120565385,9,5,2019,1,19,0,22,50,3,7,6,12,4,15521.686904761907
0,3,0,8,9087.064120565385,1,6,2019,0,22,25,19,55,2,5,24,12,4,4230.41386904762
4,2,1,5,9087.064120565385,12,6,2019,1,19,0,10,0,3,7,6,12,4,10286.64
6,2,1,8,9087.064120565385,3,3,2019,1,18,50,10,20,3,7,6,12,4,15260.849559523813
6,2,1,8,9087.064120565385,15,5,2019,1,19,15,4,55,3,7,6,12,4,8102.2012819778965
2,0,5,8,9087.064120565385,24,3,2019,0,23,50,20,55,0,13,24,12,4,6072.9921626984105
0,3,0,8,9087.064120565385,6,5,2019,0,1,20,22,50,2,5,24,12,4,4173.75948611111
3,3,0,8,9087.064120565385,1,5,2019,0,16,55,14,25,2,5,24,12,4,5681.787248015873
3,2,1,8,9087.064120565385,24,6,2019,1,22,30,6,50,3,20,6,12,4,6523.384073344281
3,2,1,8,9087.064120565385,9,6,2019,1,22,30,11,55,3,20,6,12,4,6459.161190768524
8,4,3,7,9087.064120565385,15,5,2019,0,7,15,5,45,1,19,24,12,4,1977.6612797619046
1,0,2,8,9087.064120565385,18,5,2019,0,23,55,21,5,0,13,24,12,4,5506.798190836943
8,4,3,7,9087.064120565385,6,5,2019,0,14,45,13,15,1,19,24,12,4,2119.5012261904767
3,2,1,8,9087.064120565385,3,6,2019,0,0,20,21,5,3,10,24,12,4,6535.266124999999
8,4,3,8,9087.064120565385,1,4,2019,0,0,15,22,45,1,19,24,12,4,3295.5217936507934
7,2,1,8,9087.064120565385,21,3,2019,1,1,35,17,45,3,7,6,12,4,10867.689844092178
3,0,2,8,9087.064120565385,27,6,2019,0,22,50,20,0,0,13,24,12,4,4843.393156204905
4,2,1,8,9087.064120565385,27,6,2019,2,19,0,23,5,3,0,4,5,4,13131.18211904762
6,2,1,8,9087.064120565385,6,3,2019,1,18,50,6,0,3,7,6,12,4,15006.396599206351
4,3,0,8,9087.064120565385,12,6,2019,1,12,0,14,5,2,7,3,12,4,13359.40524404762
3,0,5,8,9087.064120565385,3,3,2019,0,21,45,18,55,0,13,24,12,4,8097.80938095238
10,2,1,8,9087.064120565385,9,6,2019,0,9,10,6,0,3,10,24,12,4,6298.379696428571
3,4,3,8,9087.064120565385,6,5,2019,0,18,25,16,55,1,19,24,12,4,3723.2651845238106
8,3,0,8,9087.064120565385,12,6,2019,1,18,30,11,15,2,23,3,12,4,10234.181888888888
3,2,1,8,9087.064120565385,3,3,2019,1,1,35,11,30,3,7,6,12,4,14450.35833531746
6,2,1,8,9087.064120565385,6,3,2019,1,19,15,7,5,3,7,6,12,4,16153.144299603176
10,0,2,8,9087.064120565385,9,5,2019,0,14,20,11,30,0,13,24,12,4,4685.501666666667
3,0,5,8,9087.064120565385,24,3,2019,0,11,30,8,30,0,13,24,12,4,6351.757567460316
3,2,1,8,9087.064120565385,9,6,2019,1,15,35,10,35,3,7,6,12,4,5837.786313423649
6,2,1,8,9087.064120565385,1,6,2019,1,1,30,15,15,3,7,6,12,4,8064.52028553391
3,0,2,8,9087.064120565385,1,4,2019,0,2,20,23,30,0,13,24,12,4,4809.179931096682
6,2,1,8,9087.064120565385,9,5,2019,1,19,15,9,15,3,7,6,12,4,8707.772271654583
4,3,0,5,9087.064120565385,12,6,2019,1,18,15,20,0,2,7,3,12,4,9205.050874999999
6,2,1,8,9087.064120565385,15,5,2019,1,1,30,17,45,3,7,6,12,4,8327.471042027413
4,4,3,8,9087.064120565385,6,6,2019,0,8,30,7,5,1,19,24,12,4,7672.324813769562
3,2,1,8,9087.064120565385,1,6,2019,1,1,30,16,0,3,7,6,12,4,6546.437545843776
4,3,0,5,9087.064120565385,1,4,2019,1,9,20,16,30,2,7,3,12,4,7078.906154761905
4,2,1,5,9087.064120565385,21,3,2019,1,18,50,7,5,3,7,6,12,4,8182.982872474746
4,2,1,8,9087.064120565385,9,4,2019,2,19,0,21,25,3,21,4,5,4,12398.583215048837
4,4,3,5,9087.064120565385,1,4,2019,0,8,30,7,5,1,19,24,12,4,3908.9326399711404
4,2,1,8,9087.064120565385,6,6,2019,1,4,25,18,15,3,7,6,12,4,14712.965
6,2,1,8,9087.064120565385,27,5,2019,2,1,30,15,5,3,21,4,5,4,16762.949777777776
4,0,2,5,9087.064120565385,6,4,2019,0,20,45,17,45,0,13,24,12,4,4561.911210317459
4,2,1,5,9087.064120565385,24,6,2019,2,19,0,9,40,3,28,4,5,4,10470.810821428571
4,2,1,8,9087.064120565385,1,6,2019,1,19,0,20,55,3,7,6,12,4,14751.3425
4,0,2,8,9087.064120565385,9,6,2019,0,10,10,7,10,0,13,24,12,4,8012.065
1,3,0,8,9087.064120565385,18,5,2019,2,23,15,5,50,2,25,9,3,4,12712.489231505706
1,0,5,8,9087.064120565385,12,3,2019,2,13,55,6,45,0,7,18,6,4,12400.641803571423
4,2,1,8,9087.064120565385,3,3,2019,1,4,25,23,5,3,7,6,12,4,17539.85170580808
1,3,0,8,9087.064120565385,9,5,2019,2,11,10,12,0,2,2,4,3,4,10702.576670634919
4,3,0,8,9087.064120565385,1,5,2019,1,18,0,20,25,2,14,3,12,4,11587.161583333334
4,2,1,8,9087.064120565385,24,6,2019,2,12,35,19,10,3,0,4,5,4,13172.885172619046
1,2,1,8,9087.064120565385,6,3,2019,2,9,25,9,45,3,20,22,5,4,11688.456130050503
8,3,0,8,9087.064120565385,18,3,2019,0,19,45,17,15,2,5,24,12,4,4476.766315476189
1,0,5,8,9087.064120565385,1,3,2019,1,16,20,9,30,0,2,8,12,4,14442.544361111115
4,3,0,5,9087.064120565385,24,3,2019,1,4,45,21,10,2,7,3,12,4,10288.864368506494
4,0,5,5,9087.064120565385,15,3,2019,1,9,0,8,55,0,7,8,12,4,9076.70059920635
4,0,2,8,9087.064120565385,6,6,2019,0,11,20,8,20,0,13,24,12,4,8013.942857142857
1,2,1,8,9087.064120565385,9,4,2019,1,19,15,10,0,3,7,6,12,4,6535.750267857144
3,2,1,8,9087.064120565385,1,6,2019,1,21,0,6,40,3,7,6,12,4,6438.373331349209
0,3,0,8,9087.064120565385,27,5,2019,0,22,25,19,55,2,5,24,12,4,4110.363157356533
6,2,1,8,9087.064120565385,1,6,2019,1,21,0,8,0,3,7,6,12,4,12907.926439309127
1,3,0,8,9087.064120565385,1,4,2019,2,15,5,16,50,2,7,7,3,4,13059.621031024524
10,0,2,8,9087.064120565385,12,4,2019,0,22,15,19,30,0,13,24,12,4,5571.4555
8,3,0,8,9087.064120565385,6,5,2019,0,9,30,6,55,2,5,24,12,4,3877.929166666667
1,2,1,8,9087.064120565385,9,3,2019,0,17,10,14,10,3,10,24,12,4,6872.3268317099555
4,3,0,5,9087.064120565385,1,5,2019,1,19,50,14,5,2,7,3,12,4,10441.429216269846
4,0,5,5,9087.064120565385,21,3,2019,1,10,25,18,40,0,7,8,12,4,7818.716989789198
4,0,5,8,9087.064120565385,6,3,2019,1,15,55,9,45,0,33,8,12,4,17928.32930555555
1,3,0,8,9087.064120565385,6,5,2019,2,5,25,7,0,2,14,0,3,4,14973.801512987015
1,0,2,8,9087.064120565385,27,4,2019,0,19,45,17,0,0,13,24,12,4,6085.246095238095
3,0,5,8,9087.064120565385,1,3,2019,1,15,25,11,20,0,40,8,12,4,11338.562658730154
3,2,1,8,9087.064120565385,15,6,2019,1,1,30,20,25,3,7,6,12,4,5402.634366161614
3,3,0,8,9087.064120565385,18,6,2019,0,18,5,15,30,2,5,24,12,4,4847.217602627259
3,2,1,8,9087.064120565385,27,3,2019,1,21,0,7,30,3,7,6,12,4,7902.339161255412
6,2,1,5,9087.064120565385,18,5,2019,1,1,30,10,0,3,7,6,12,4,8684.265932539685
4,2,1,5,9087.064120565385,3,6,2019,1,19,0,14,0,3,7,6,12,4,10262.0
4,0,2,5,9087.064120565385,6,6,2019,0,14,5,11,10,0,13,24,12,4,6635.686833333331
1,2,1,8,9087.064120565385,24,6,2019,1,9,25,9,45,3,33,6,12,4,7588.965825396824
6,2,1,8,9087.064120565385,1,6,2019,1,12,35,6,0,3,7,6,12,4,12021.587071428567
1,2,1,8,9087.064120565385,6,4,2019,1,9,25,9,45,3,33,6,12,4,5493.187675657674
4,2,1,8,9087.064120565385,6,3,2019,2,4,25,19,10,3,0,4,5,4,19383.387661616165
3,3,0,8,9087.064120565385,3,4,2019,0,0,50,22,15,2,5,24,12,4,4232.811198412699
6,2,1,8,9087.064120565385,21,5,2019,1,1,30,14,0,3,7,6,12,4,13694.464562049063
4,4,3,8,9087.064120565385,15,5,2019,0,11,50,10,20,1,19,24,12,4,6891.449476911977
3,0,2,8,9087.064120565385,12,5,2019,0,22,50,20,0,0,13,24,12,4,4827.283119047619
4,2,1,8,9087.064120565385,15,6,2019,2,19,0,20,0,3,1,4,5,4,14306.284428571427
8,3,0,8,9087.064120565385,18,6,2019,0,0,40,22,20,2,5,24,12,4,3925.908011904764
4,3,0,8,9087.064120565385,12,5,2019,1,9,20,8,25,2,7,3,12,4,14308.694025974028
1,0,2,8,9087.064120565385,9,5,2019,0,8,55,6,10,0,13,24,12,4,5639.126627164503
1,1,4,8,9087.064120565385,6,6,2019,0,13,55,11,40,4,8,24,12,4,4965.1198214285705
1,3,0,8,9087.064120565385,9,6,2019,2,5,25,10,0,2,14,0,3,4,12770.326545274178
4,0,5,5,9087.064120565385,21,3,2019,1,13,15,8,0,0,7,8,12,4,7991.396487617392
4,2,1,5,9087.064120565385,9,5,2019,0,14,15,11,0,3,10,24,12,4,6879.525644841268
6,2,1,8,9087.064120565385,9,4,2019,1,21,0,8,0,3,7,6,12,4,10657.463385947505
3,2,1,8,9087.064120565385,27,3,2019,1,15,30,10,45,3,7,6,12,4,6822.606986111113
6,2,1,8,9087.064120565385,24,6,2019,1,19,15,6,40,3,7,6,12,4,7987.819417685037
1,0,5,8,9087.064120565385,15,3,2019,1,18,40,8,15,0,20,8,12,4,5535.076170093795
1,2,1,8,9087.064120565385,12,6,2019,1,19,15,3,50,3,7,6,12,4,9128.451281746033
3,2,1,8,9087.064120565385,12,6,2019,1,20,0,15,10,3,6,6,12,4,6532.009709706956
1,4,3,8,9087.064120565385,18,5,2019,0,22,25,21,5,1,19,24,12,4,3070.739746031746
1,0,5,8,9087.064120565385,1,3,2019,1,11,35,11,50,0,33,8,12,4,14780.579920634924
6,2,1,8,9087.064120565385,3,6,2019,1,21,0,7,5,3,7,6,12,4,12095.188752705633
2,0,5,8,9087.064120565385,9,3,2019,0,23,50,20,55,0,13,24,12,4,6410.269974206349
4,2,1,5,9087.064120565385,15,6,2019,1,4,25,8,0,3,7,6,12,4,10270.987853260869
1,4,3,8,9087.064120565385,6,5,2019,0,22,25,21,5,1,19,24,12,4,3232.663465909092
8,0,5,8,9087.064120565385,15,3,2019,0,23,20,20,30,0,13,24,12,4,7876.8828154761895
3,4,3,8,9087.064120565385,27,3,2019,0,18,25,16,55,1,19,24,12,4,2902.3407817460325
8,4,3,7,9087.064120565385,1,6,2019,0,7,15,5,45,1,19,24,12,4,3551.02019047619
1,0,5,8,9087.064120565385,1,3,2019,0,12,45,10,0,0,13,24,12,4,14479.589150072152
6,2,1,8,9087.064120565385,3,6,2019,1,19,15,9,0,3,7,6,12,4,14992.671056818177
3,3,0,8,9087.064120565385,6,5,2019,0,22,55,20,20,2,5,24,12,4,4806.45
8,3,0,7,9087.064120565385,24,3,2019,0,19,45,17,15,2,5,24,12,4,4348.7969514790775
8,3,0,8,9087.064120565385,12,5,2019,0,0,40,22,20,2,5,24,12,4,3879.9723293650795
4,3,0,5,9087.064120565385,6,5,2019,1,20,45,20,0,2,7,3,12,4,10053.846948412702
4,3,0,8,9087.064120565385,12,6,2019,1,22,35,16,30,2,7,3,12,4,13620.331505952381
8,4,3,8,9087.064120565385,1,6,2019,0,14,45,13,15,1,19,24,12,4,3119.310500000001
4,3,0,8,9087.064120565385,24,5,2019,1,9,20,21,10,2,7,3,12,4,14555.31462824675
4,4,3,5,9087.064120565385,1,4,2019,0,21,5,19,35,1,19,24,12,4,2623.002875541125
4,3,0,8,9087.064120565385,9,5,2019,1,9,20,21,10,2,7,3,12,4,14359.141145562768
2,0,2,8,9087.064120565385,12,6,2019,0,14,30,11,40,0,13,24,12,4,3771.8283257575754
8,0,2,7,9087.064120565385,12,4,2019,0,0,5,21,10,0,13,24,12,4,4014.4641457431453
3,3,0,8,9087.064120565385,27,5,2019,0,7,15,4,40,2,5,24,12,4,4780.935456349206
4,3,0,8,9087.064120565385,9,5,2019,1,14,25,17,0,2,14,3,12,4,12014.910137125084
4,0,5,8,9087.064120565385,18,3,2019,1,5,5,21,25,0,7,8,12,4,27249.47845436508
6,2,1,8,9087.064120565385,15,6,2019,1,1,30,17,45,3,7,6,12,4,7581.800730158728
3,0,2,8,9087.064120565385,15,5,2019,0,19,55,16,55,0,13,24,12,4,4827.58800140056
6,2,1,8,9087.064120565385,9,5,2019,1,21,0,11,40,3,7,6,12,4,7703.196934343435
4,0,5,8,9087.064120565385,1,3,2019,1,11,25,16,55,0,7,8,12,4,27494.624279761905
1,4,3,8,9087.064120565385,9,6,2019,0,20,45,19,30,1,19,24,12,4,3141.343862012987
3,1,4,8,9087.064120565385,15,5,2019,0,15,35,13,15,4,8,24,12,4,3604.853109126984
3,0,2,8,9087.064120565385,9,5,2019,0,19,55,16,55,0,13,24,12,4,4826.767632352941
3,3,0,8,9087.064120565385,3,5,2019,0,12,20,9,35,2,5,24,12,4,4858.791904761904
